"line_name","specimen__id","specimen__name","specimen__hemisphere","structure__id","structure__name","structure__acronym","structure_parent__id","structure_parent__acronym","structure__layer","nr__max_euclidean_distance","nr__number_stems","nr__number_bifurcations","nr__average_contraction","nr__average_parent_daughter_ratio","nrwkf__id","erwkf__id","ef__upstroke_downstroke_ratio_long_square","ef__adaptation","ef__f_i_curve_slope","ef__threshold_i_long_square","ef__tau","ef__avg_isi","ef__avg_firing_rate","ef__ri","ef__peak_t_ramp","ef__vrest","si__height","si__width","si__path","csl__x","csl__y","csl__z","csl__normalized_depth","cell_reporter_status","m__glif","m__biophys_perisomatic","m__biophys_all_active","tag__apical","tag__dendrite_type","morph_thumb_path","ephys_thumb_path","ephys_inst_thresh_thumb_path","id"
"Scnn1a-Tg2-Cre","478888083","Scnn1a-Tg2-Cre;Ai14-193643.04.01.01","left","721","Primary visual area, layer 4","VISp4","385","VISp","4","247.975248784017","5","14","0.933899229027931","0.743584515881949","491770925","491317465","1.51466265600376","0.0254130689198627","0.391661220181668","70","19.7630276971426","59.215625","16.8874346931236","205.156214019656","3.50823333333333","-70.4922855377197","5739","5745","/external/mousecelltypes/prod417/specimen_478888083/min_xy_478888083.aff","8708.12","821.997","3272.54","0.263508","cre reporter negative","2","1","0","NA","aspiny","/api/v2/well_known_file_download/489405199","/api/v2/well_known_file_download/487629023","/api/v2/well_known_file_download/491381772","628"
"Gad2-IRES-Cre","396968721","Gad2-IRES-Cre;Ai14-177637.02.02.01","right","778","Primary visual area, layer 5","VISp5","385","VISp","5","316.497757111783","6","17","0.90793732880551","0.718038615108227","491771126","491202591","1.48711508335878","0.032307528785755","0.518964121931481","50","33.8500526923539","36.1164285714286","27.6882305242964","340.781361390649","2.2114825","-71.4142773276881","5749","7583","/external/mousecelltypes/prod281/specimen_396968721/min_xy_396968721.aff","8912.91","1382.94","8249.75","0.697862","cre reporter positive","2","1","0","NA","aspiny","/api/v2/well_known_file_download/487660920","/api/v2/well_known_file_download/487609880","/api/v2/well_known_file_download/491382179","64"
"Pvalb-IRES-Cre","469801569","Pvalb-IRES-Cre;Ai14-172096.04.02.01","left","778","Primary visual area, layer 5","VISp5","385","VISp","5","266.888040514283","7","21","0.853436530434652","0.745602105039509","491119734","491200164","1.44997064456577","0.00276072689743088","0.865469904963041","300","12.8322298831725","14.364347826087","69.616804891337","98.4374906122693","13.0582633333333","-75.5985448736893","7617","7596","/external/mousecelltypes/prod132/specimen_469801569/min_xy_321620517.aff","8600.02","999.919","3381.58","0.494541","cre reporter positive","2","1","1","NA","aspiny","/api/v2/well_known_file_download/487660646","/api/v2/well_known_file_download/487618584","/api/v2/well_known_file_download/491381295","302"
"Pvalb-IRES-Cre","478058328","Pvalb-IRES-Cre;Ai14-191322.04.02.01","right","33","Primary visual area, layer 6a","VISp6a","385","VISp","6a","285.762408184975","9","16","0.919002824465932","0.748217511920423","491119271","491200715","1.42733125561705","0.000193017837670898","0.743581855297629","140","6.34835670891477","21.4793333333333","46.5563797759087","126.093827581406","6.943235","-70.5698904222058","5754","5731","/external/mousecelltypes/prod396/specimen_478058328/min_xy_478058328.aff","8826.86","1377.85","8102.2","0.786939","cre reporter positive","5","1","1","NA","aspiny","/api/v2/well_known_file_download/487661934","/api/v2/well_known_file_download/487623310","/api/v2/well_known_file_download/491378518","319"
"Pvalb-IRES-Cre","313861608","Pvalb-IRES-Cre;Ai14-165874.04.02.01","right","565","posteromedial visual area, layer 5","VISpm5","533","VISpm","5","297.333592517016","7","26","0.912688145072088","0.747326921512217","491119572","491200054","1.40570901300869","0.0472376080557392","1.40631492618917","290","22.1612151232932","11.16875","89.5355344152211","81.2499991804356","15.58363","-74.6396752719221","5738","5744","/external/mousecelltypes/prod132/specimen_313861608/min_xy_313861608.aff","8295.7","820.737","7313.64","0.572511","cre reporter positive","2","1","0","NA","aspiny","/api/v2/well_known_file_download/487660673","/api/v2/well_known_file_download/487621552","/api/v2/well_known_file_download/491378755","261"
"Pvalb-IRES-Cre","478793814","Pvalb-IRES-Cre;Ai14-195045.05.02.01","right","778","Primary visual area, layer 5","VISp5","385","VISp","5","164.509916016366","5","11","0.896336430225751","0.813772813412789","491119690","491200804","1.39366292813938","0.00319815885478168","0.733152118376677","310","7.27225323574248","17.3557142857143","57.6179109391719","67.1876907348636","10.8726633333333","-78.4478462620785","7583","7581","/external/mousecelltypes/prod416/specimen_478793814/min_xy_478793814.aff","8342.73","1338.16","8856.12","0.460242","cre reporter positive","5","1","0","NA","aspiny","/api/v2/well_known_file_download/489405404","/api/v2/well_known_file_download/487638048","/api/v2/well_known_file_download/491378767","320"
"Pvalb-IRES-Cre","484635029","Pvalb-IRES-Cre;Ai14-201791.05.01.01","left","821","Primary visual area, layer 2/3","VISp2/3","385","VISp","2/3","148.84384362694","6","18","0.91183272448602","0.738788442049433","496079601","491317615","1.30736814825207","0.00376263915988954","0.574276477011277","330","4.74799623840657","28.0454545454546","35.6564019448946","67.3439044818331","13.6309","-72.9206239700317","9448","9442","/external/mousecelltypes/prod483/specimen_484635029/min_xy_484635029.aff","8218.99","716.081","3067.87","0.140424","cre reporter positive","5","1","1","NA","aspiny","/api/v2/well_known_file_download/496080020","/api/v2/well_known_file_download/484652671","/api/v2/well_known_file_download/491377755","344"
"Pvalb-IRES-Cre","341442651","Pvalb-IRES-Cre;Ai14-178310.02.01.01","left","821","Primary visual area, layer 2/3","VISp2/3","385","VISp","2/3","98.6114452322301","9","34","0.927960534001328","0.782536763592787","513557095","491200482","1.2863161156766","-0.0525253761442026","0.587671305196413","350","6.4869454381198","48.7736363636364","20.5028797226519","66.5624231934582","14.845745","-82.1179275512695","5756","5762","/external/mousecelltypes/prod250/specimen_341442651/min_xy_341442651.aff","8664.76","691.996","3147.67","0.106755","cre reporter positive","2","1","0","NA","aspiny","/api/v2/well_known_file_download/487660130","/api/v2/well_known_file_download/487619147","/api/v2/well_known_file_download/491384424","288"
"Sst-IRES-Cre","482690728","Sst-IRES-Cre;Ai14-199390.05.01.01","left","778","Primary visual area, layer 5","VISp5","385","VISp","5","222.038421289697","5","13","0.890191665589698","0.722829436661468","492101027","491316452","1.23746371682327","0.00354169523005824","0.900456688481781","110","10.1432118582251","15.5334920634921","64.3770245552364","162.54470967894","5.215105","-70.6079132080078","7597","7589","/external/mousecelltypes/prod466/specimen_482690728/min_xy_482690728.aff","8166.48","966.715","3204.82","0.441769","cre reporter positive","2","1","0","NA","aspiny","/api/v2/well_known_file_download/489405455","/api/v2/well_known_file_download/484628249","/api/v2/well_known_file_download/491383814","780"
"Pvalb-IRES-Cre","484742372","Pvalb-IRES-Cre;Ai14-201773.04.01.01","left","778","Primary visual area, layer 5","VISp5","385","VISp","5","231.468921707938","5","15","0.931684813258533","0.831982225263813","496079436","491317799","1.20053828508104","0.00342587053042371","0.897373192430508","170","5.67136554221585","16.3288333333333","61.241362416176","128.906175041199","7.51466333333333","-75.9636413111831","5754","7589","/external/mousecelltypes/prod483/specimen_484742372/min_xy_484742372.aff","8715.57","1654.47","2579.11","0.721759","cre reporter positive","5","1","1","NA","aspiny","/api/v2/well_known_file_download/496079727","/api/v2/well_known_file_download/484743788","/api/v2/well_known_file_download/491376572","345"
"Pvalb-IRES-Cre","485184849","Pvalb-IRES-Cre;Ai14-202470.03.02.01","right","821","Primary visual area, layer 2/3","VISp2/3","385","VISp","2/3","189.884171190172","6","21","0.936359843319929","0.669284261884343","505202172","491317402","1.18757275426077","0.00117062146581198","0.61263589383145","330","5.42906156242241","21.5631818181818","46.3753451801261","63.2810592651364","13.3973816666667","-75.2602682113647","7586","5745","/external/mousecelltypes/prod490/specimen_485184849/min_xy_485184849.aff","8679.18","698.836","7909.56","0.222882","cre reporter positive","2","1","0","NA","aspiny","/api/v2/well_known_file_download/505202224","/api/v2/well_known_file_download/485203810","/api/v2/well_known_file_download/491383931","354"
"Pvalb-IRES-Cre","471087830","Pvalb-IRES-Cre;Ai14-180634.04.01.01","left","33","Primary visual area, layer 6a","VISp6a","385","VISp","6a","169.020252560857","7","14","0.907710432566019","0.587926020353413","495335482","491200238","1.1854364032631","0.0295126625710214","1.2555625231246","270","6.21753299733257","11.2783333333334","88.6655829762075","138.794545922838","9.88255166666667","-75.6487920549181","5737","7580","/external/mousecelltypes/prod324/specimen_471087830/min_xy_471087830.aff","8614.32","1457.27","2936.53","0.756141","cre reporter positive","5","1","0","NA","aspiny","/api/v2/well_known_file_download/487660399","/api/v2/well_known_file_download/487638353","/api/v2/well_known_file_download/491378543","308"
"Sst-IRES-Cre","476104386","Sst-IRES-Cre;Ai14-187427.04.01.01","left","33","Primary visual area, layer 6a","VISp6a","385","VISp","6a","320.435822929998","5","18","0.933327126614895","0.787472679451719","491119896","491202779","1.179003856375","","0.707601375673558","190","4.44258445487326","","","84.3749626219279","11.0482766666667","-71.2060629708426","5751","7598","/external/mousecelltypes/prod382/specimen_476104386/min_xy_476104386.aff","8045.58","1302.95","3213.35","0.824786","cre reporter positive","2","1","1","NA","aspiny","/api/v2/well_known_file_download/487661901","/api/v2/well_known_file_download/491384292","/api/v2/well_known_file_download/491384294","763"
"Pvalb-IRES-Cre","488501071","Pvalb-IRES-Cre;Ai14-212440.05.02.01","right","41","posteromedial visual area, layer 2/3","VISpm2/3","533","VISpm","2/3","197.758576474953","6","18","0.909632766113619","0.748287423477358","500961633","496276658","1.12871397484653","0.00134575928166883","0.898805205036827","390","5.57104380159446","20.4914444444444","48.8008545571866","71.875115156174","14.59617","-80.8073021738153","5744","5739","/external/mousecelltypes/prod544/specimen_488501071/min_xy_488501071.aff","8474.95","560.273","7268.37","0.275695","cre reporter positive","5","1","0","NA","aspiny","/api/v2/well_known_file_download/501086571","/api/v2/well_known_file_download/488502713","/api/v2/well_known_file_download/491384758","380"
"Pvalb-IRES-Cre","487667205","Pvalb-IRES-Cre;Ai14-212813.03.01.01","left","721","Primary visual area, layer 4","VISp4","385","VISp","4","251.533325118628","8","6","0.93158934299197","0.446585435583369","496164001","496195965","1.12533794532934","0.0212807292507724","0.498968676494257","249.999984741211","6.78188686483113","12.2414285714286","81.689812113432","111.250077468157","10.960505","-72.4833271677901","7597","7598","/external/mousecelltypes/prod534/specimen_487667205/min_xy_487667205.aff","8334.65","1008.66","3170.23","0.455893","cre reporter positive","2","1","1","NA","aspiny","/api/v2/well_known_file_download/496357032","/api/v2/well_known_file_download/487667788","/api/v2/well_known_file_download/491377670","372"
